instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
245632516,959502,779PFCL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245633796,959507,665NABAR35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245634052,959508,8IIL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245636100,959516,675HUDCO30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245641476,959537,796REC30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245644804,959550,802IHFCL30,,0.0,,0.0,0.01,2,EQ,BSE,BSE
245645316,959552,755NEEPC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245648900,959566,69IRFC35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245649924,959570,83LTF30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245650436,959572,775PFCL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245652740,959581,725HDFCB30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245667076,959637,679NABAR35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245668868,959644,125USFB27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245674500,959666,81LTF30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245678340,959681,698NHAI35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245683460,959701,17PED27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245686276,959712,673IRFC35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245690372,959728,18NREPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245692164,959735,95MFL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245697028,959754,857IIL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245703684,959780,815LTF30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245706244,959790,641IRFC31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245707524,959795,69REC31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245708548,959799,629NTPC31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245713924,959820,688PFCL31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245715204,959825,628PGCIL31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245715716,959827,719THDC30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245716740,959831,65NHAI31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245718788,959839,645NABAR31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245724932,959863,757ABC35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245729540,959881,64ONGC31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245732100,959891,1225AFI26A,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245732868,959894,705PFC30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245733124,959895,720PFC35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245738500,959916,680SBI35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245745156,959942,725BFL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245746436,959947,725REC30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245754372,959978,714NHAI40,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245758212,959993,766LTF30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245761028,960004,704PFCL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245768452,960033,1250SSFB27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245769988,960039,679BSNL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245776644,960065,734PFCL35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245777924,960070,77KFC26,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245778436,960072,77KFC27,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245778692,960073,77KFC28,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245779204,960075,77KFC29,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245779460,960076,77KFC30,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245780996,960082,145BML27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245789700,960116,990FFSL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245790980,960121,705MTNL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245797124,960145,583SBI30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245798148,960149,81LTF31,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245798404,960150,81LTF32,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245798660,960151,81LTF33,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245798916,960152,81LTF34,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245799172,960153,81LTF35,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245800708,960159,680REC30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245800964,960160,585REC25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245802756,960167,932PFL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245803012,960168,93CIFC30,,0.0,,0.0,0.01,2,EQ,BSE,BSE
245803268,960169,920JMCSL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245804548,960174,9SFL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245804804,960175,735HDBFS30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245805316,960177,685IRFC40,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245806852,960183,75IHFCL30,,0.0,,0.0,0.01,2,EQ,BSE,BSE
245807364,960185,710PNB35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245811972,960203,7IIL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245812996,960207,85BOBPERPA,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245814276,960212,7LKCPL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245816580,960221,7CFSL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245817860,960226,707IHF30,,0.0,,0.0,0.01,2,EQ,BSE,BSE
245819396,960232,659NABAR35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245820932,960238,773SBIPERP,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245821188,960239,578HDFCB25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245821444,960240,795LTF31,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245821700,960241,795LTF32,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245821956,960242,795LTF33,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245822212,960243,795LTF34,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245822468,960244,795LTF35,,0.0,,0.0,0.01,5,EQ,BSE,BSE
245823492,960248,642NABAR30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245825284,960255,694NHAI37,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245825540,960256,685IRFCL40,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245827844,960265,975TCAPPER,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245828356,960267,865JMFPL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245831940,960281,7LKCP26B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245832196,960282,765IHFCL35,,0.0,,0.0,0.01,2,EQ,BSE,BSE
245837060,960301,960THFL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245839108,960309,775BOM30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245839876,960312,69REC31A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245840132,960313,581REC25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245842692,960323,79MRHFL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245846276,960337,685MTNL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245846532,960338,96TCAPPERP,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245848580,960346,6SCPSL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245849348,960349,1101MECL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245850372,960353,692BFL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245850628,960354,6BFL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245850884,960355,625ABCL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245852420,960361,EELGSEC25,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245852676,960362,618MRPL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245853188,960364,743ABCL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245853700,960366,694NHAI36,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245854980,960371,649NABAR30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245855236,960372,665NABA35A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245857028,960379,762LTF30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245857796,960382,740IGT25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245859844,960390,663AFL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245862148,960399,TFSRIRR27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245863172,960403,645REC31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245863684,960405,683HDFCB31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245864708,960409,594RECL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245864964,960410,1101MECL31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245865476,960412,1175AFI25A,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245865732,960413,815BOBPERA,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245866500,960416,743ABHF31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245867012,960418,EFSLGSEC26,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245867268,960419,EFSLGSE26,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245867524,960420,1101MEC31A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245868036,960422,942THFL31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245868548,960424,955TCAPPER,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245869060,960426,745THDC31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245869572,960428,797RECPER,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245869828,960429,560IOCL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245870084,960430,860PNBPERP,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245870340,960431,643NTPC31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245871364,960435,815BOBPERB,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245871620,960436,857MFL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245871876,960437,702REC36,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245872132,960438,663REC31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245872900,960441,1875SEIL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245874692,960448,1522RSOT61,,0.0,,0.0,0.01,1000,EQ,BSE,BSE
245874948,960449,81RSOTB61,,0.0,,0.0,0.01,1000,EQ,BSE,BSE
245876228,960454,AFINIF24A,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245878020,960461,12VITPPL31,,0.0,,0.0,0.01,10000,EQ,BSE,BSE
245878276,960462,925SFL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245878532,960463,95SFL31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245879556,960467,8BOM31,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245880068,960469,875JFP31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245880836,960472,1225DCCL26,,0.0,,0.0,0.01,2,EQ,BSE,BSE
245881092,960473,DCCLNIFT26,,0.0,,0.0,0.01,2,EQ,BSE,BSE
245881860,960476,605NLC26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245882116,960477,745AFL31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245882372,960478,686NHPC27,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245882628,960479,686NHPC28,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245882884,960480,686NHPC29,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245883140,960481,686NHPC30,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245883396,960482,686NHPC31,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245883652,960483,686NHPC32,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245883908,960484,686NHPC33,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245884164,960485,686NHPC34,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245884420,960486,686NHPC35,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245884676,960487,686NHPC36,,0.0,,0.0,0.01,10,EQ,BSE,BSE
245885188,960489,975HLFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245885700,960491,725WCL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245885956,960492,724ABCL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
245886724,960495,1096MECL31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246196996,961707,IIFCLBDIS3,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246197252,961708,IIFCLBDIS4,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246198532,961713,PFCBS3,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246198788,961714,PFCBS4,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246199556,961717,PFCBT1S3,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246199812,961718,PFCBT1S4,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246202372,961728,830NHAI27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246202884,961730,830PFCL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246203396,961732,810IRFC27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246203908,961734,82HUDCO27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246206468,961744,812REC27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246207748,961749,738REC27TF,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246208260,961751,736PFCL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246208772,961753,736IIFCL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246209028,961754,740IIFCL33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246209540,961756,734IRFC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246210052,961758,704IRFC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246210564,961760,704REC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246211332,961763,717KPL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246211844,961765,751HUDCO28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246212356,961767,719HUDCO28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246213124,961770,702IIFCL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246213380,961771,708IIFCL33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246213892,961773,704PFCL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246214660,961776,846REC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246214916,961777,837REC33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246215428,961779,871REC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246215684,961780,862REC33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246216196,961782,851HUDCO28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246216452,961783,849HUDCO33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246216964,961785,876HUDCO28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246217220,961786,874HUDCO33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246217732,961788,854NHPC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246217988,961789,867NHPC33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246218500,961791,879NHPC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246218756,961792,892NHPC33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246219524,961795,838IIFCL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246219780,961796,863IIFCL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246220036,961797,850IIFCL33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246220292,961798,875IIFCL33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246220804,961800,854PFCL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246221060,961801,867PFCL33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246221572,961803,879PFCL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246221828,961804,892PFCL33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246222340,961806,848NTPC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246222596,961807,866NTPC33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246223108,961809,873NTPC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246223364,961810,891NTPC33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246223876,961812,858HUDCO29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246224132,961813,876HUDCO34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246224644,961815,883HUDCO29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246224900,961816,901HUDCO34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246225412,961818,848IIFC29A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246225668,961819,866IIFC34B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246226180,961821,873IIFC29D,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246226436,961822,891IIFCL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246227204,961825,850NHAI29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246227460,961826,875NHAI29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246227972,961828,840IRFC29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246228484,961830,865IRFC29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246229252,961833,855IREDA29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246229764,961835,855IREDA34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246230788,961839,880IREDA29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246231300,961841,880IREDA34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246232324,961845,875KPL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246232836,961847,875KPL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246233860,961851,900KPL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246234372,961853,900KPL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246235396,961857,873HUDCO29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246235908,961859,871HUDCO34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246236932,961863,898HUDCO29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246237444,961865,896HUDCO34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246238468,961869,863REC29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246238980,961871,861REC34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246240004,961875,888REC29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246240516,961877,886REC34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246241540,961881,863IRFC29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246242564,961885,888IRFC29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246243588,961889,855IIFCL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246244100,961891,855IIFCL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246245124,961895,880IIFCL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246245636,961897,880IIFCL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246246916,961902,728NTPC30B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246247428,961904,737NTPC35C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246248452,961908,753NTPC30E,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246248964,961910,762NTPC35F,,0.0,,0.0,0.01,1,EQ,BSE,BSE
246251268,961919,ANURASW1,ANUPAM RASAYAN INDIA ,0.0,,0.0,0.05,1,EQ,BSE,BSE
248925700,972366,PIDBSTRP25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248925956,972367,PIDBSTRP26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248926212,972368,PIDBSTRP27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248949508,972459,1125IDBI29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248953604,972475,956IDBI29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248961796,972507,967IDBI29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248963332,972513,88SAIL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248975876,972562,97IFCI30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248976132,972563,97IFCI30A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248978948,972574,975IFCI30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248979204,972575,975IFCI30A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248979460,972576,IFCI40,,0.0,,0.0,0.01,4,EQ,BSE,BSE
248979716,972577,IFCI39,,0.0,,0.0,0.01,4,EQ,BSE,BSE
248979972,972578,IFCI38,,0.0,,0.0,0.01,4,EQ,BSE,BSE
248980228,972579,IFCI37,,0.0,,0.0,0.01,4,EQ,BSE,BSE
248980484,972580,IFCI36,,0.0,,0.0,0.01,4,EQ,BSE,BSE
248980740,972581,IFCI35,,0.0,,0.0,0.01,4,EQ,BSE,BSE
248980996,972582,IFCI34,,0.0,,0.0,0.01,4,EQ,BSE,BSE
248981252,972583,IFCI33,,0.0,,0.0,0.01,4,EQ,BSE,BSE
248981508,972584,IFCI32,,0.0,,0.0,0.01,4,EQ,BSE,BSE
248981764,972585,IFCI31,,0.0,,0.0,0.01,4,EQ,BSE,BSE
248985348,972599,934WBSE25A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248987396,972607,998IFCI30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248998148,972649,933IRFC26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248998404,972650,947IRFC31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
248999684,972655,1075IFCI26,,0.0,,0.0,0.01,10,EQ,BSE,BSE
249000196,972657,1075IFC26A,,0.0,,0.0,0.01,10,EQ,BSE,BSE
249007876,972687,1085WBSE26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249008900,972691,1075IFC26,,0.0,,0.0,0.01,10,EQ,BSE,BSE
249009412,972693,777IRFC26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249012740,972706,875IFCI26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249014020,972711,1070IFCI27,,0.0,,0.0,0.01,100,EQ,BSE,BSE
249015044,972715,916IFCI27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249015300,972716,916IFCI27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249016580,972721,872IFCI27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249016836,972722,872IFCI27D,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249018884,972730,93DVC27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249019140,972731,93DVC27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249022724,972745,941IIFC37,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249022980,972746,936IIFC42,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249027332,972763,998IFCI37,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249028612,972768,1010IFCI27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249029380,972771,990IFCI27B,,0.0,,0.0,0.01,4,EQ,BSE,BSE
249029636,972772,990IFCI32C,,0.0,,0.0,0.01,4,EQ,BSE,BSE
249029892,972773,990IFCI37D,,0.0,,0.0,0.01,4,EQ,BSE,BSE
249031172,972778,738REC27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249031428,972779,945RFC2022,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249031940,972781,741IIFC32,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249033732,972788,738IRFC27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249034244,972790,738IRFC27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249034500,972791,739IRFC27B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249037060,972801,738IRFC27B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249038084,972805,739IRFC27C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249042180,972821,1012IFCI27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249043460,972826,869DVC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249044996,972832,975IFCI28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249049092,972848,826IIFC28A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249051396,972857,848NHAI28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249051908,972859,848IRFC28B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249052676,972862,848IRFC29A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249053956,972867,855IRFC29A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249054212,972868,855IRFC29B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249055492,972873,863NTPC29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249055748,972874,861NTPC34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249056772,972878,876IFCI29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249059588,972889,915PIFS27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249088260,973001,74IHFCL31,,0.0,,0.0,0.01,2,EQ,BSE,BSE
249088772,973003,75IHFCL33,,0.0,,0.0,0.01,2,EQ,BSE,BSE
249089796,973007,925SFL30A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249090052,973008,95SFL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249091588,973014,721IRFC41,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249092612,973018,705TPCL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249094916,973027,955TCAPERA,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249097220,973036,728NHAI39,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249097476,973037,975HLFL026,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249097732,973038,925CIFPER,,0.0,,0.0,0.01,2,EQ,BSE,BSE
249099524,973045,881JFP31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249100036,973047,765BOB31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249100292,973048,74REC36,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249101060,973051,RERTZC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249101572,973053,925PF26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249106692,973073,925PFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249107972,973078,975HLFL26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249108228,973079,8BOM31A,,0.0,,0.0,0.01,10,EQ,BSE,BSE
249109764,973085,777TPCL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249110020,973086,777TPCL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
249110276,973087,777TPCL31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
