Symbol,Name,Sector,Industry,ISIN,IPO_Date,Market_Cap_Cr,EBITDA_Cr,Revenue_TTM_Cr,Gross_Profit_TTM_Cr,PE_Ratio,PEG_Ratio,Book_Value,EPS,Revenue_Per_Share,Dividend_Share,Dividend_Yield_%,Profit_Margin_%,Operating_Margin_%,ROE_%,ROA_%,BS_Years,BS_Quarters,IS_Years,CF_Years
OMAXAUTO,Omax Autos Limited,Consumer Cyclical,Auto Parts,INE090B01011,None,277.2,62.38,384.69,86.44,10.63,0.0,147.5,12.17,0.0,0.0,0.0,6.77,14.93,7.03,4.76,21,44,21,21
OMAXE,Omaxe Limited,Real Estate,Real Estate - Development,INE800H01010,None,1533.0,-619.52,1501.62,-460.17,0.0,0.0,-11.22,-39.61,0.0,0.0,0.0,-48.24,-62.66,-468.38,-2.81,21,56,21,21
OMINFRAL,OM INFRA LIMITED,Industrials,Engineering & Construction,INE239D01028,None,1171.05,3.27,647.51,326.81,51.34,0.0,71.09,2.31,0.0,0.0,0.0,3.46,-1.77,4.6,0.63,20,40,20,20
OMKARCHEM,Omkar Speciality Chemicals Limited,Basic Materials,Specialty Chemicals,INE474L01016,None,13.28,-5.55,19.36,5.65,0.0,0.0,-83.01,-3.82,0.0,0.0,0.0,-68.31,-32.42,0.0,-5.15,14,42,15,15
ONELIFECAP,Onelife Capital Advisors Limited,Financial Services,Capital Markets,INE912L01015,None,17.99,-19.24,26.01,-4.77,0.0,0.0,28.93,-4.53,0.0,0.0,0.0,-24.0,-8.18,-11.32,-6.7,18,41,17,17
ONEPOINT,One Point One Solutions Limited,Industrials,Specialty Business Services,INE840Y01029,None,908.03,38.56,264.22,100.2,34.38,0.0,15.43,1.35,0.0,0.0,0.0,13.24,11.94,12.18,5.9,13,33,12,13
ONESOURCE,ONESOURCE SPECIALTY PHARMA LTD,Healthcare,Biotechnology,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,3
ONGC,Oil & Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,INE213A01029,None,309411.97,89879.95,657205.49,118622.22,8.56,0.0,273.0,28.65,0.0,0.0,0.0,5.49,10.13,10.45,4.54,24,45,24,24
ONMOBILE,OnMobile Global Limited,Communication Services,Telecom Services,INE809I01019,None,730.96,24.99,574.86,271.92,0.0,0.0,58.9,-0.87,0.0,0.0,0.0,-1.6,-1.5,-6.37,-1.54,21,54,21,21
ONWARDTEC,Onward Technologies Limited,Technology,Information Technology Services,INE229A01017,None,729.19,40.16,506.87,115.55,22.4,0.0,98.87,14.3,0.0,0.0,0.0,6.46,10.48,12.55,6.52,20,55,20,20
OPTIEMUS,Optiemus Infracom Limited,Technology,Electronics & Computer Distribution,INE350C01017,None,5714.22,106.62,1832.69,240.81,85.57,0.0,76.25,7.57,0.0,0.0,0.0,3.59,4.83,11.31,3.71,21,46,21,17
ORBTEXP,Orbit Exports Limited,Consumer Cyclical,Textile Manufacturing,INE231G01010,None,603.92,58.42,231.97,147.07,13.67,0.0,103.43,16.67,0.0,0.0,0.0,19.06,23.06,15.39,7.96,19,41,19,19
ORCHPHARMA,Orchid Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,INE191A01027,None,3763.36,99.34,850.45,357.62,43.68,0.0,250.11,16.8,0.0,0.0,0.0,10.02,3.19,8.18,3.19,21,41,21,21
ORICONENT,Oricon Enterprises Limited,Consumer Cyclical,Packaging & Containers,INE730A01022,None,879.31,-14.91,173.83,12.45,44.09,0.0,80.53,1.27,0.0,0.0,0.0,82.91,-24.22,0.19,-1.68,22,50,22,22
ORIENTALTL,Oriental Trimex Limited,Industrials,Building Products & Equipment,INE998H01012,None,74.83,6.34,23.99,12.53,9.6,0.0,13.33,1.06,0.0,0.0,0.0,36.19,24.85,10.77,-2.92,21,55,21,21
ORIENTBELL,Orient Bell Limited,Industrials,Building Products & Equipment,INE607D01018,None,415.97,30.04,664.53,346.45,95.49,0.0,215.76,2.97,0.0,0.0,0.0,0.65,0.14,0.9,0.92,20,52,20,20
ORIENTCEM,Orient Cement Limited,Basic Materials,Building Materials,INE876N01018,None,4601.48,385.13,2879.04,1593.2,17.68,0.0,88.14,12.67,0.0,0.0,0.0,9.03,16.77,5.14,3.28,14,53,14,14
ORIENTCER,Orient Ceratech Limited,Basic Materials,Specialty Chemicals,INE569C01020,None,448.93,32.02,327.46,151.78,38.95,0.0,23.66,0.95,0.0,0.0,0.0,3.46,5.78,3.55,2.49,3,2,3,4
ORIENTELEC,Orient Electric Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",INE142Z01019,None,4264.12,179.45,3107.9,989.24,48.97,0.0,32.54,4.06,0.0,0.0,0.0,2.78,3.46,12.48,5.21,9,33,9,9
ORIENTHOT,Oriental Hotels Limited,Consumer Cyclical,Lodging,INE750A01020,None,2384.94,123.13,466.17,299.55,49.44,0.0,38.18,2.65,0.0,0.0,0.0,10.12,16.21,6.03,5.45,21,45,21,19
ORIENTLTD,Orient Press Limited,Consumer Cyclical,Packaging & Containers,INE609C01024,None,85.94,3.45,131.98,38.52,0.0,0.0,65.47,-2.81,0.0,0.0,0.0,-2.13,-1.57,-4.15,-0.51,20,53,19,19
ORIENTPPR,Orient Paper & Industries Limited,Basic Materials,Paper & Paper Products,INE592A01026,None,570.78,-19.0,895.84,304.11,0.0,0.0,72.35,-0.68,0.0,0.0,0.0,-1.59,-5.25,-3.47,-1.6,21,53,21,21
ORIENTTECH,Orient Technologies Limited,Technology,Information Technology Services,INE0PPK01015,None,2173.4,70.69,904.7,94.0,39.73,0.0,83.91,12.28,0.0,0.0,0.0,5.66,7.01,19.98,9.34,4,2,4,4
ORISSAMINE,The Orissa Minerals Development Company Limited,Basic Materials,Other Industrial Metals & Mining,INE725E01024,None,3391.7,-30.5,70.12,74.26,0.0,0.0,-85.97,-68.44,0.0,0.0,0.0,-58.38,3.79,-326.21,-4.6,19,53,19,19
ORTEL,Ortel Communications Limited,Communication Services,Entertainment,INE849L01019,None,5.24,3.35,60.26,31.06,0.0,0.0,-23.43,-11.62,0.0,0.0,0.0,-47.81,-87.78,0.0,-3.84,16,37,16,15
ORTINGLOBE,Ortin Global Limited,Healthcare,Drug Manufacturers - Specialty & Generic,INE749B01020,None,9.42,-1.46,0.44,0.02,0.0,0.0,2.76,-5.94,0.0,0.0,0.0,0.0,-403.58,0.0,0.0,4,3,4,4
OSIAHYPER,Osia Hyper Retail Limited,Consumer Cyclical,Department Stores,INE06IR01021,None,379.74,75.55,1434.66,190.87,15.1,0.0,29.69,1.46,0.0,0.0,0.0,1.45,5.16,6.59,6.01,10,29,10,10
OSWALAGRO,Oswal Agro Mills Limited,Real Estate,Real Estate - Development,INE142A01012,None,1006.22,149.87,180.54,164.97,7.95,0.0,70.8,9.43,0.0,0.0,0.0,70.08,76.34,12.62,9.27,23,38,23,22
OSWALGREEN,Oswal Greentech Limited,Financial Services,Asset Management,INE143A01010,None,1009.46,16.75,98.46,52.0,95.63,0.0,81.61,0.41,0.0,0.0,0.0,10.69,27.98,0.34,0.27,3,2,3,4
OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,Basic Materials,Agricultural Inputs,INE00IK01029,None,135.83,22.81,266.91,30.26,38.08,0.0,4.78,0.39,0.0,0.0,0.0,5.07,11.31,8.41,4.96,13,29,13,13
PAGEIND,Page Industries Limited,Consumer Cyclical,Apparel Manufacturing,INE761H01022,None,46506.08,1052.23,4973.95,2875.02,61.0,0.0,1261.62,683.56,0.0,750.0,1.78,15.37,20.36,48.54,22.61,24,57,24,24
PAISALO,Paisalo Digital Limited,Financial Services,Credit Services,INE420C01059,None,3437.07,0.0,432.31,432.31,16.64,0.0,16.91,2.29,0.0,0.1,0.27,47.61,59.5,13.97,4.27,19,57,17,17
PAKKA,Pakka Limited,Basic Materials,Paper & Paper Products,INE551D01018,None,672.97,55.07,393.81,224.76,16.67,0.0,100.57,8.96,0.0,0.0,0.0,6.97,3.82,15.47,0.0,20,61,20,20
PALASHSECU,Palash Securities Limited,Consumer Defensive,Packaged Foods,INE471W01019,None,118.0,-14.0,56.29,20.42,0.0,0.0,586.89,-12.01,0.0,0.0,0.0,-21.34,-17.09,-3.23,-1.49,10,34,10,10
PALREDTEC,Palred Technologies Limited,Technology,Consumer Electronics,INE218G01033,None,67.88,-8.14,79.85,14.69,0.0,0.0,39.58,-7.27,0.0,0.0,0.0,-11.14,-22.05,-20.14,-3.62,20,55,20,20
PANACEABIO,Panacea Biotec Limited,Healthcare,Biotechnology,INE922B01023,None,2644.5,-12.59,610.07,375.03,229.65,0.0,136.92,1.88,0.0,0.0,0.0,1.88,-5.74,-1.05,-3.0,21,40,21,21
PANACHE,Panache Digilife Limited,Technology,Communication Equipment,INE895W01019,None,718.99,11.1,133.89,21.11,106.1,0.0,46.89,4.45,0.0,0.0,0.0,5.48,5.54,11.53,5.67,14,36,14,14
PANAMAPET,Panama Petrochem Limited,Energy,Oil & Gas Refining & Marketing,INE305C01029,None,1694.73,237.96,2815.33,463.33,9.44,0.0,207.51,29.68,0.0,0.0,0.0,6.38,8.02,15.87,9.98,20,53,20,20
PANSARI,Pansari Developers Limited,Real Estate,Real Estate - Development,INE697V01011,None,450.48,16.53,50.09,18.8,42.19,0.0,76.95,6.12,0.0,0.0,0.0,21.37,27.73,5.75,1.6,14,21,14,14
PAR,Par Drugs And Chemicals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,INE04LG01015,None,129.0,18.88,104.41,62.43,9.12,0.0,80.33,11.5,0.0,0.0,0.0,13.56,10.2,14.47,8.97,10,29,10,10
PARACABLES,Paramount Communications Limited,Technology,Communication Equipment,INE074B01023,None,1356.18,111.84,1705.67,431.89,16.9,0.0,23.51,2.63,0.0,0.0,0.0,4.7,2.55,12.95,8.01,21,53,21,21
PARADEEP,Paradeep Phosphates Limited,Basic Materials,Agricultural Inputs,INE088F01024,None,16113.82,1702.24,15196.84,3993.02,19.45,0.0,49.91,9.83,0.0,0.0,0.0,5.28,11.43,14.44,6.7,13,20,13,13
PARAGMILK,Parag Milk Foods Limited,Consumer Defensive,Packaged Foods,INE883N01014,None,3537.63,257.5,3525.8,909.63,30.09,0.0,85.9,9.41,0.0,0.0,0.0,3.38,4.88,12.28,5.91,15,42,15,15
PARAS,Paras Defence and Space Technologies Limited,Industrials,Aerospace & Defense,INE045601015,None,5828.08,95.17,374.28,199.5,89.3,0.0,79.34,7.96,0.0,0.0,0.0,16.96,19.28,11.39,6.9,10,21,10,10
PARASPETRO,Paras Petrofils Limited,Consumer Cyclical,Textile Manufacturing,INE162C01024,None,74.87,0.0,0.04,0.04,0.0,0.0,0.42,0.0,0.0,0.0,0.0,165.92,-45.37,0.39,-4.02,11,10,11,11
PARKHOTELS,Apeejay Surrendra Park Hotels Limited,Consumer Cyclical,Lodging,INE988S01028,None,3256.52,212.73,650.63,422.26,32.82,0.0,59.95,4.65,0.0,0.0,0.0,15.2,17.73,6.74,5.67,8,14,8,8
PARSVNATH,Parsvnath Developers Limited,Real Estate,Real Estate - Development,INE561H01026,None,623.54,15.87,253.93,123.25,0.0,0.0,-46.91,-7.94,0.0,0.0,0.0,-136.76,9.4,-183.26,-0.22,21,46,21,21
PASUPTAC,Pasupati Acrylon Limited,Consumer Cyclical,Textile Manufacturing,INE818B01023,None,408.85,35.41,682.68,174.47,15.68,0.0,40.71,2.91,0.0,0.0,0.0,3.79,1.4,10.21,4.44,22,58,22,19
PATANJALI,Patanjali Foods Limited,Consumer Defensive,Packaged Foods,INE619A01035,None,64878.96,1858.45,35879.51,5570.17,53.11,0.0,104.77,11.23,0.0,0.0,0.0,3.4,2.91,12.06,7.29,21,37,21,21
PATELENG,Patel Engineering Limited,Industrials,Engineering & Construction,INE244B01030,None,3041.03,725.19,5225.15,1358.54,12.07,0.0,42.64,3.12,0.0,0.0,0.0,5.24,11.34,7.14,4.26,21,42,21,21
PATINTLOG,Patel Integrated Logistics Limited,Industrials,Integrated Freight & Logistics,INE529D01014,None,99.5,8.63,338.56,15.79,12.61,0.0,18.32,1.13,0.0,0.0,0.0,2.28,1.67,6.31,2.14,20,55,20,20
PAVNAIND,Pavna Industries Limited,Consumer Cyclical,Auto Parts,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,21,8,8
PAYTM,One 97 Communications Limited,Technology,Software - Infrastructure,INE982J01020,None,77907.23,-605.75,7316.3,2149.6,259.36,0.0,235.78,4.7,0.0,0.0,0.0,4.14,-3.66,-4.69,-7.06,10,21,10,10
PCBL,PCBL LIMITED,Basic Materials,Specialty Chemicals,INE602A01031,None,14290.73,1329.94,8374.74,2559.72,34.96,0.0,97.83,10.83,0.0,0.0,0.0,4.9,10.72,12.49,5.38,20,38,20,20
PCJEWELLER,PC Jeweller Limited,Consumer Cyclical,Luxury Goods,INE785M01021,None,9372.47,472.33,2568.36,554.6,26.39,0.0,10.45,0.49,0.0,0.0,0.0,22.72,16.86,12.66,3.0,18,39,18,18
PDMJEPAPER,Pudumjee Paper Products Limited,Basic Materials,Paper & Paper Products,INE865T01018,None,1156.87,119.85,802.69,235.97,11.07,0.0,61.39,11.01,0.0,0.0,0.0,13.01,15.21,17.81,9.37,11,39,11,11
PDSL,PDS Limited,Industrials,Specialty Business Services,INE111Q01021,None,4442.58,391.37,12961.95,2557.86,28.87,0.0,116.97,10.71,0.0,3.35,1.09,1.16,0.69,16.3,5.19,13,44,13,13
PEARLPOLY,Pearl Polymers Limited,Consumer Cyclical,Packaging & Containers,INE844A01013,None,50.0,-7.69,21.56,9.93,0.0,0.0,19.84,-2.09,0.0,0.0,0.0,-16.32,-31.6,-14.23,-12.22,20,57,20,20
PEL,Piramal Enterprises Limited,Financial Services,Financial Conglomerates,INE140A01024,None,25528.0,3853.81,6428.54,6335.55,44.59,0.0,1201.71,25.41,0.0,11.0,0.98,9.03,12.47,2.16,0.55,21,55,21,21
PENIND,Pennar Industries Limited,Industrials,Specialty Industrial Machinery,INE932A01024,None,3120.5,326.15,3338.8,1378.73,24.97,0.0,74.11,9.26,0.0,0.0,0.0,3.74,7.94,12.73,5.4,20,55,20,20
PENINLAND,Peninsula Land Limited,Real Estate,Real Estate - Development,INE138A01028,None,1152.76,17.15,261.73,112.5,0.0,0.0,6.9,-1.2,0.0,0.0,0.0,-14.94,21.43,-15.84,0.53,21,39,21,21
PERSISTENT,Persistent Systems Limited,Technology,Information Technology Services,INE262H01013,None,81950.8,2083.33,12535.13,3573.77,54.03,3.35,441.77,97.56,0.0,35.0,0.67,12.11,15.53,24.72,13.42,21,56,21,21
PETRONET,Petronet LNG Limited,Energy,Oil & Gas Refining & Marketing,INE347G01014,None,43140.2,5199.29,49446.76,6228.59,11.63,0.0,132.53,24.72,0.0,0.0,0.0,7.5,8.02,21.31,11.17,21,48,21,21
PFC,Power Finance Corporation Limited,Financial Services,Credit Services,INE134E01011,None,134908.15,0.0,47556.39,47271.99,5.55,0.0,356.77,73.67,0.0,16.25,4.0,51.13,93.62,21.08,2.75,22,40,22,22
PFIZER,Pfizer Limited,Healthcare,Drug Manufacturers - General,INE182A01018,None,23951.23,738.5,2321.54,1495.19,29.65,0.0,921.88,176.54,0.0,0.0,0.0,34.83,32.44,19.65,9.32,21,55,21,21
PFOCUS,Prime Focus Limited,Communication Services,Entertainment,INE367G01038,None,14052.05,1064.4,3843.22,3703.06,0.0,0.0,25.3,-6.57,0.0,0.0,0.0,-5.1,11.55,-32.51,2.54,21,55,21,21
PFS,PTC India Financial Services Limited,Financial Services,Credit Services,INE560K01014,None,2251.2,0.0,401.4,397.37,7.27,0.0,42.88,4.82,0.0,0.0,0.0,77.05,92.3,8.2,3.56,19,53,19,18
PGEL,PG Electroplast Limited,Technology,Electronic Components,INE457L01029,None,14799.14,510.49,5087.8,1038.73,53.63,0.0,103.6,9.72,0.0,0.0,0.0,5.33,6.68,14.89,7.63,20,60,20,20
PGHH,Procter & Gamble Hygiene and Health Care Limited,Consumer Defensive,Household & Personal Products,INE179A01014,None,46387.59,1029.96,4306.17,2655.68,64.12,0.0,227.04,221.32,0.0,205.0,1.44,16.67,27.44,80.21,29.75,22,58,22,22
PGHL,Procter & Gamble Health Limited,Healthcare,Drug Manufacturers - Specialty & Generic,INE199A01012,None,10311.54,404.18,1272.91,909.12,55.98,0.0,323.51,110.97,0.0,0.0,0.0,23.61,25.06,37.41,21.08,22,56,23,22
PGIL,Pearl Global Industries Limited,Consumer Cyclical,Apparel Manufacturing,INE940H01022,2007-02-14,5695.38,391.26,4681.41,2165.54,23.53,0.0,251.59,52.64,0.0,0.0,0.0,5.36,7.55,23.5,9.08,24,76,24,24
PHOENIXLTD,The Phoenix Mills Limited,Real Estate,Real Estate - Diversified,INE211B01039,None,57636.73,2192.83,3862.42,3632.99,58.1,0.0,292.28,27.74,0.0,0.0,0.0,25.69,49.41,9.96,5.62,21,53,21,21
PIDILITIND,Pidilite Industries Limited,Basic Materials,Specialty Chemicals,INE318A01026,None,149695.56,3060.0,13498.06,7279.35,68.61,0.0,95.89,21.44,0.0,0.0,0.0,16.16,22.5,22.57,12.79,21,56,21,21
PIGL,Power & Instrumental (Gujarat) Limited,Industrials,Engineering & Construction,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,31,13,13
PIIND,PI Industries Limited,Basic Materials,Agricultural Inputs,INE603J01030,None,54352.24,2069.58,7809.4,4226.9,33.68,0.0,669.53,106.37,0.0,0.0,0.0,20.63,22.24,17.58,9.91,19,37,19,19
PILANIINVS,Pilani Investment and Industries Corporation Limited,Financial Services,Asset Management,INE417C01014,None,5971.26,279.16,293.11,291.86,96.1,0.0,14432.56,56.12,0.0,0.0,0.0,21.14,92.87,0.64,1.02,19,41,19,19
PILITA,PIL ITALICA LIFESTYLE LIMITED,Consumer Cyclical,"Furnishings, Fixtures & Appliances",INE600A01035,None,307.38,9.7,103.0,44.24,56.87,0.0,3.38,0.23,0.0,0.0,0.0,5.12,9.56,6.83,5.06,18,58,18,17
PIONEEREMB,Pioneer Embroideries Limited,Consumer Cyclical,Textile Manufacturing,INE156C01018,None,116.04,21.8,364.78,142.58,21.32,0.0,50.26,1.76,0.0,0.0,0.0,1.47,-0.45,2.96,1.91,19,41,19,19
PITTIENG,Pitti Engineering Limited,Industrials,Metal Fabrication,INE450D01021,None,3651.9,332.63,1769.68,713.51,28.9,0.0,238.98,33.85,0.0,0.0,0.0,7.11,12.51,18.6,8.6,20,53,20,20
PIXTRANS,Pix Transmissions Limited,Industrials,Specialty Industrial Machinery,INE751B01018,None,1990.67,158.49,586.05,368.66,17.35,0.0,437.5,83.13,0.0,0.0,0.0,19.33,17.87,20.73,13.07,20,40,20,20
PKTEA,The Peria Karamalai Tea & Produce Company Limited,Consumer Defensive,Farm Products,INE431F01018,None,247.48,11.34,56.16,54.24,45.19,0.0,684.39,17.69,0.0,0.0,0.0,9.78,53.14,0.12,0.75,15,31,15,15
PLASTIBLEN,Plastiblends India Limited,Basic Materials,Specialty Chemicals,INE083C01022,None,478.77,49.27,768.5,191.35,15.14,0.0,164.51,12.14,0.0,0.0,0.0,4.1,4.83,8.03,4.96,20,55,20,20
PLATIND,Platinum Industries Ltd,Basic Materials,Specialty Chemicals,INE0PT501018,None,1592.45,52.76,404.99,115.85,0.0,0.0,69.94,0.0,0.0,0.0,0.0,11.11,12.02,13.59,7.77,5,11,5,5
PLAZACABLE,Plaza Wires Limited,Industrials,Electrical Equipment & Parts,INE0INJ01017,None,226.93,8.49,236.29,46.92,68.07,0.0,27.99,0.75,0.0,0.0,0.0,1.39,3.03,2.39,2.23,8,11,8,8
PNB,Punjab National Bank,Financial Services,Banks - Regional,INE160A01022,None,131226.39,0.0,52494.47,52494.47,7.79,0.0,115.84,14.65,0.0,2.9,2.53,31.67,44.07,13.67,1.07,21,40,21,21
PNBGILTS,PNB Gilts Limited,Financial Services,Capital Markets,INE859A01011,None,1760.5,0.0,517.13,497.07,5.18,0.0,85.89,18.87,0.0,0.0,0.0,65.68,89.1,16.21,0.95,20,53,20,20
PNBHOUSING,PNB Housing Finance Limited,Financial Services,Mortgage Finance,INE572E01012,None,23185.26,0.0,3455.37,3441.11,11.4,0.0,648.93,78.05,0.0,0.0,0.0,58.95,76.12,12.16,2.5,14,52,14,14
PNC,Pritish Nandy Communications Limited,Communication Services,Entertainment,INE392B01011,None,45.55,-0.98,35.75,2.79,0.0,0.0,50.08,-0.49,0.0,0.0,0.0,-1.99,2.38,-1.29,-0.97,20,38,20,20
PNCINFRA,PNC Infratech Limited,Industrials,Engineering & Construction,INE195J01029,None,7493.51,1479.55,6023.97,2325.4,11.16,0.0,233.29,26.18,0.0,0.0,0.0,11.15,23.63,14.6,6.95,16,43,16,16
PNGJL,PNGJL,Consumer Cyclical,Luxury Goods,None,None,7421.87,370.95,7728.58,738.75,31.93,0.0,114.56,17.11,0.0,0.0,0.0,2.82,5.99,20.9,9.12,4,4,4,4
POCL,Pondy Oxides & Chemicals Limited,Basic Materials,Specialty Chemicals,INE063E01053,None,4025.64,122.95,2214.8,238.56,54.0,0.0,211.0,24.78,0.0,0.0,0.0,3.17,6.01,12.22,9.05,17,50,17,17
PODDARHOUS,Poddar Housing and Development Limited,Real Estate,Real Estate - Development,INE888B01018,None,37.54,16.98,58.16,27.21,0.0,0.0,112.81,-61.06,0.0,0.0,0.0,-76.28,33.95,-45.26,1.41,19,50,19,19
PODDARMENT,Poddar Pigments Limited,Basic Materials,Specialty Chemicals,INE371C01013,None,295.38,27.6,360.9,110.94,15.25,0.0,342.87,18.26,0.0,0.0,0.0,5.37,4.73,6.41,3.73,20,53,20,20
POKARNA,Pokarna Limited,Industrials,Building Products & Equipment,INE637C01025,None,2323.07,319.74,908.53,610.62,12.71,0.0,250.96,58.91,0.0,0.0,0.0,20.12,25.03,27.35,13.44,20,47,20,20
POLICYBZR,PB Fintech Limited,Financial Services,Insurance Brokers,INE417T01026,None,80840.37,179.15,5314.71,3251.64,217.36,0.0,140.62,8.12,0.0,0.0,0.0,7.1,0.07,5.74,-0.24,9,20,9,9
POLYCAB,Polycab India Limited,Industrials,Electrical Equipment & Parts,INE455K01017,None,113569.79,3210.61,23616.26,5970.76,51.36,0.0,692.52,146.59,0.0,35.0,0.46,9.38,13.07,23.41,12.97,12,30,12,12
POLYMED,Poly Medicure Limited,Healthcare,Medical Instruments & Supplies,INE205C01021,None,18797.12,457.45,1688.27,1134.61,52.25,0.0,268.63,35.49,0.0,0.0,0.0,21.18,20.56,15.99,9.16,20,42,20,20
POLYPLEX,Polyplex Corporation Limited,Basic Materials,Specialty Chemicals,INE633B01018,None,3187.6,618.53,6938.25,2147.43,23.34,0.0,1198.57,43.44,0.0,0.0,0.0,1.97,4.03,5.95,2.89,21,55,21,21
PONNIERODE,Ponni Sugars (Erode) Limited,Consumer Defensive,Confectioners,INE838E01017,None,247.38,19.91,365.1,52.38,15.6,0.0,618.87,18.37,0.0,0.0,0.0,4.33,-18.8,3.56,1.7,20,53,20,20
POONAWALLA,Poonawalla Fincorp Limited,Financial Services,Credit Services,INE511C01022,None,41995.08,0.0,1153.08,1151.58,0.0,0.0,105.76,-4.24,0.0,0.0,0.0,-28.39,15.84,-4.01,-0.33,21,55,21,21
POWERGRID,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,INE752E01010,None,265950.78,38637.73,45982.36,45982.36,17.89,0.0,99.76,15.98,0.0,0.0,0.0,33.55,53.74,17.26,6.33,23,44,23,23
POWERINDIA,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,INE07Y701011,None,82940.96,683.7,6536.59,2529.57,152.59,0.0,945.45,117.56,0.0,0.0,0.0,7.73,9.42,13.78,4.74,6,24,6,6
POWERMECH,Power Mech Projects Limited,Industrials,Engineering & Construction,INE211R01019,None,8551.57,660.73,5520.16,1444.01,26.83,0.0,683.13,100.83,0.0,0.0,0.0,5.78,11.95,17.28,8.37,15,44,15,15
PPAP,PPAP Automotive Limited,Consumer Cyclical,Auto Parts,INE095I01015,2008-01-11,321.61,55.38,547.96,236.29,68.48,0.0,204.85,3.27,0.0,0.0,0.0,0.84,4.2,2.45,2.53,23,70,23,23
PPL,Prakash Pipes Limited,Industrials,Building Products & Equipment,INE050001010,None,721.38,100.43,779.08,224.64,10.6,0.0,185.42,28.44,0.0,0.0,0.0,8.73,6.31,20.55,12.45,8,29,7,7
PPLPHARMA,Piramal Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,INE0DK501011,None,25733.09,1275.91,9133.75,5558.99,270.42,0.0,61.35,0.72,0.0,0.0,0.0,1.07,-4.68,1.14,2.55,5,17,5,5
PRABHA,Prabha Energy Limited,Energy,Oil & Gas E&P,None,None,3044.67,-1.86,3.95,1.9,0.0,0.0,34.41,-0.11,0.0,0.0,0.0,-36.62,-174.42,-0.32,-0.23,4,0,4,4
PRAENG,Prajay Engineers Syndicate Limited,Real Estate,Real Estate - Development,INE505C01016,None,188.41,-22.05,67.46,-2.07,0.0,0.0,72.17,-3.65,0.0,0.0,0.0,-38.55,-18.95,-5.99,-2.01,21,45,21,21
PRAJIND,Praj Industries Limited,Industrials,Engineering & Construction,INE074A01025,None,6552.02,208.49,3169.1,1175.76,46.66,0.0,75.17,7.64,0.0,0.0,0.0,4.42,1.63,16.48,4.77,21,53,21,21
PRAKASH,Prakash Industries Limited,Basic Materials,Steel,INE603A01013,None,2929.4,516.69,3884.57,1246.79,8.22,0.0,185.32,19.9,0.0,0.0,0.0,9.17,9.28,11.21,5.51,20,58,20,20
PRAKASHSTL,Prakash Steelage Limited,Basic Materials,Steel,INE696K01024,None,92.22,3.28,76.23,14.69,58.44,0.0,0.34,0.09,0.0,0.0,0.0,2.09,2.53,15.59,3.31,16,53,16,16
PRAXIS,Praxis Home Retail Limited,Consumer Cyclical,Specialty Retail,INE546Y01022,None,239.69,-16.8,111.01,42.91,0.0,0.0,-4.53,-3.14,0.0,0.0,0.0,-37.61,-57.38,-1123.06,-11.34,14,35,14,13
PRECAM,Precision Camshafts Limited,Consumer Cyclical,Auto Parts,INE484I01029,None,1887.08,63.06,805.04,509.06,30.8,0.0,83.43,6.45,0.0,0.0,0.0,7.62,0.9,7.02,1.44,14,39,14,14
PRECOT,Precot Limited,Consumer Cyclical,Textile Manufacturing,INE283A01014,None,460.44,112.96,866.74,379.32,8.89,0.0,373.75,43.14,0.0,0.0,0.0,4.01,10.55,11.95,6.1,18,33,18,18
PRECWIRE,Precision Wires India Limited,Industrials,Electrical Equipment & Parts,INE372C01037,None,3750.79,168.54,4166.44,347.29,39.09,0.0,32.25,5.33,0.0,0.0,0.0,2.28,3.72,16.63,7.89,20,53,20,20
PREMEXPLN,Premier Explosives Limited,Basic Materials,Specialty Chemicals,INE863B01029,None,3505.23,72.96,486.46,187.33,95.74,0.0,46.05,6.81,0.0,0.0,0.0,7.55,18.85,12.26,5.99,20,50,20,20
PREMIER,Premier Limited,Industrials,Specialty Industrial Machinery,INE342A01018,None,11.12,-2.24,0.03,0.03,0.0,0.0,-111.67,-2.69,0.0,0.0,0.0,0.0,-671.43,0.0,-2.6,21,51,21,21
PREMIERENE,Premier Energies Limited,Technology,Solar,INE0BS701011,None,45712.06,1938.21,6682.12,2607.23,43.49,0.0,62.58,23.34,0.0,1.25,0.12,15.67,21.46,0.0,0.0,8,9,8,8
PREMIERPOL,Premier Polyfilm Limited,Basic Materials,Specialty Chemicals,INE309M01020,None,480.31,38.65,305.79,137.57,189.0,0.0,11.18,0.24,0.0,0.0,0.0,8.54,10.68,24.49,13.66,17,55,17,17
